1749635769625,11/06/2025,11:56:09,CONSUMIDOR FINAL,Cartao,P01,Des Cristal 100g,1,70.00,70.00,0,70.00,310.00,310.00
1749635769625,11/06/2025,11:56:09,CONSUMIDOR FINAL,Cartao,P04,Des Kit100g ECO,3,80.00,240.00,0,240.00,310.00,310.00
