1749637777885,11/06/2025,12:29:37,LOJISTA,PIX/Dinheiro,P07,Des Kit60g ECO,2,36.00,72.00,0,72.00,765.00,765.00
1749637777885,11/06/2025,12:29:37,LOJISTA,PIX/Dinheiro,P60,Porta barras,5,19.00,95.00,0,95.00,765.00,765.00
1749637777885,11/06/2025,12:29:37,LOJISTA,PIX/Dinheiro,P18,Perfume Trau,5,119.60,598.00,0,598.00,765.00,765.00
