1749636094020,11/06/2025,12:01:34,ESPECIALISTA,PIX/Dinheiro,P16,Body Splash Trau,5,47.52,237.60,0,237.60,1267.80,1267.00
1749636094020,11/06/2025,12:01:34,ESPECIALISTA,PIX/Dinheiro,P18,Perfume Trau,5,143.52,717.60,0,717.60,1267.80,1267.00
1749636094020,11/06/2025,12:01:34,ESPECIALISTA,PIX/Dinheiro,P61,Saboneteira,3,37.00,111.00,0,111.00,1267.80,1267.00
1749636094020,11/06/2025,12:01:34,ESPECIALISTA,PIX/Dinheiro,P02,Des Cristal 35g,3,31.20,93.60,0,93.60,1267.80,1267.00
1749636094020,11/06/2025,12:01:34,ESPECIALISTA,PIX/Dinheiro,P03,Des Cristal 60g,3,36.00,108.00,0,108.00,1267.80,1267.00
